brand_list_type,brand_index_letter,brand_name,brand_name_ko,ctg_no
en,O,ORCIANI,오르치아니,2305090953
en,O,ORIGAMI,오리가미,2312111083
en,O,ORIGINAL DUCKHEAD,오리지널 덕헤드,2404128043
en,O,ORIS,오리스,2212074069
en,O,ORTHOMOL,오쏘몰,2306093268
en,O,ORTIGNI,오띠니,2305090952
en,O,OTHERMARS,아더마스,2402118815
en,O,OUATE,와뜨,2404128345
en,O,OUI MAIS NON,위메농,2108038011
en,O,OUR LEGACY,아워레가시,2301076317
en,O,OWOC,오더블유오씨,2207059609
en,P,PACCBET,라스벳,2401114311
en,P,PACO RABANNE,파코라반,2312112421
en,P,PACSAFE,팩세이프,2306092248
en,P,PAGE,페이지,2006018561
en,P,PAGE MAIL,페이지메일,2006019118
en,P,PALM ANGELS,팜엔젤스,2301077129
en,P,PANACHE CHASUNYOUNG,파니쉬 차선영,2212074814
en,P,PANDORA,판도라,2111042284
en,P,PANGAIA,판가이아,2311108707
en,P,PANTHEONE,판테온,2108037874
en,P,PAOLO PECORA,파올로 페코라,2305090971
en,P,PAOLONI,파올로니,2405132448
en,P,PAR AVION,파르아비옹,2301076344
en,P,PARABOOT,파라부트,2212074138
en,P,PARAJUMPERS,파라점퍼스,2212074139
en,P,PARIS TEXAS,파리텍사스,2303085182
en,P,PARKER,파카,2407138607
en,P,PARNELL,파넬,2302079352
en,P,PAROSH,파로쉬,2303085183
en,P,PARTEZ,파르테즈,2408143536
en,P,PATAGONIA,파타고니아,2301076342
en,P,PATOU,파투,2312112417
en,P,PATRIZIA PEPE,파트리지아 페페,2305090974
en,P,PAUL & JOE,폴앤조,2404128707
en,P,PAUL SMITH,폴스미스,010000005962
en,P,PAULBRIAL,폴브리알,2212074175
en,P,PAURA,파울라,2406135490
en,P,PAUSE PLEASE,퍼즈플리즈,2212072878
en,P,PDF,피디에프,2405131966
en,P,PEBBLY,페블리,2212072748
en,P,PECES,페세스,2304087689
en,P,PEDRO GARCIA,패드로 가르시아,2301075530
en,P,PENDLETON,펜들턴,2209065865
en,P,PENINSULA,페닌슐라,2405132009
en,P,PEOPLE,피플,2405132062
en,P,PEPI,페피,2407141360
en,P,PERFECT MOMENT,퍼펙트모멘트,2403121277
en,P,PERLUCINE,펄루신,2408142108
en,P,PERSOL,페르솔,2405131985
en,P,PESERICO,페세리코,2401114299
en,P,PETER AND MAY,피터 앤 메이,2405132446
en,P,PETIMENTO,페티멘토,2406137070
en,P,PEUTEREY,페트레이,2212074145
en,P,PHILIPP PLEIN,필립플레인,1912012877
en,P,PHILIPP PLEIN GOLF,필립플레인 골프,2203050030
en,P,PHILIPPE MODEL,필립모델,2312112441
en,P,PHILIPS,필립스,2406135062
en,P,PHILOSOFIE,필로소피,2305090980
en,P,PHILOSOPHY DI LORENZO SERAFINI,필라소피 디 로렌조 세라피니,2401114301
en,P,PHYTO5,피토5,2208061923
en,P,PHYTOMER,피토메르,2304087727
en,P,PIACENZA,피아첸자,2111042417
en,P,PIEGA,피에가,2305090243
en,P,PIERRE BALMAIN,피에르발망,2301076014
en,P,PIERRE HARDY,피에르하디,2301075999
en,P,PINKO,핀코,2301075995
en,P,PINZLE,핀즐,2201046352
en,P,PLACKERS,플랙커스,2305089823
en,P,PLAYFOREVER,플레이포에버,2108037853
en,P,PLAYMOBIL,플레이모빌,2108037854
en,P,PLAYSTATION,플레이스테이션,2109038895
en,P,PLEATS PLEASE,플리츠플리즈,2312111607
en,P,PLEUVOIR,플르부아,2301075621
en,P,PLUSMINUSZERO,플러스마이너스제로,2108037875
en,P,Pocket Bed,포켓베드,2301076040
en,P,POIRET,뽀아레 뷰티,2102028341
en,P,POKETLE,포케틀,2312111084
en,P,Polaroid,폴라로이드,2201047222
en,P,POLAROID EYEWEAR,폴라로이드,2302079306
en,P,POLICE,폴리스 아이웨어,2305091195
en,P,POLO RALPHLAUREN,폴로랄프로렌,2301077062
en,P,PORLEX,포렉스,2312112301
en,P,PORSCHE DESIGN,포르쉐디자인,2406134073
en,P,PORT MAYNE,포트메인,2112045906
en,P,PORTER,포터,2004016289
en,P,POST ARCHIVE FACTION PAF,포스트아카이브팩션,2406134087
en,P,POSTMAN,포스트맨,2212073872
en,P,PRADA,프라다,2211072191
en,P,PRANAROM,프라나롬,2302079349
en,P,PREMIATA,프리미아타,2206058138
en,P,PRESSENCE,프레센스,2311110177
en,P,PRIMERA,프리메라,2206057366
en,P,PRIMUS,프리머스,2208063564
en,P,PRINT BAKERY,프린트베이커리,2003015245
en,P,PROENZA SCHOULER,프로엔자슐러,2301075661
en,P,PROGRADE,프로그레이드,2302079926
en,P,PROGRESS,프로그레스,2206058841
en,P,PROJEKT PRODUKT,프로젝트 프로덕트,1904007213
en,P,PROSPECS,프로스펙스,2310105702
en,P,PT TORINO,피티토리노,2201046529
en,P,PUMA,푸마,2301076343
en,P,PURAAI,푸라이,2406134121
en,P,PURPLE BRAND,퍼플 브랜드,2401114312
en,P,PXG,피엑스지,2212072732
en,Q,QUA-T,콰티,2302079357
en,Q,QUARTZ,쿼츠,2402118850
en,Q,QUIKSILVER,퀵실버,2301076022
en,R,R13,알썰틴,2301075620
en,R,RAAWII,라위,2301077301
en,R,RAB,랩,2206058617
en,R,RACHEL COX,레이첼 콕스,2302078941
en,R,RADO,라도,2212074309
en,R,RAF SIMONS,라프시몬스,2301075993
en,R,RAINBOW SANDALS,레인보우 샌들,2405131945
en,R,RALPH LAUREN FRAGRANCES,랄프 로렌,2308098322
en,R,RALPH LAUREN KIDS,랄프로렌 키즈,2302078641
en,R,RAMPAL LATOUR,랑팔라투르,2402118150
en,R,RANDOM IDENTITIES,랜덤 아이덴티티,2403121276
en,R,RAW TO RAW,로우투로우,1811004116
en,R,RAWROW,로우로우,1906008731
en,R,RAYBAN,레이밴 아이웨어,2301076747
en,R,RE/DONE,리던,2305091027
en,R,REBECCA MINKOFF,레베카밍코프,2302077833
en,R,RECTO,렉토,1811004105
en,R,RED VALENTINO,레드발렌티노,2305091020
en,R,REEBOK,리복,2302077831
en,R,REEF,리프,2308100136
en,R,REFORMATION,리포메이션,2305089033
en,R,REIKE NEN,레이크넨,1811004126
en,R,REKKEN,렉켄,2303081496
en,R,RENE CAOVILLA,르네 카오빌라,2403121482
en,R,RENE FURTERER,르네휘테르,2206057352
en,R,REPETTO,레페토,1902005933
en,R,REPLAIN,리플레인,2001013584
en,R,REPRESENT,리프리젠트,2302078283
en,R,REPRODUCTION OF FOUND,리프로덕션 오브 파운드,2405131943
en,R,REQINS,흐꺙,2301076798
en,R,RETROSUPERFUTURE,레트로슈퍼퓨처,2405131993
en,R,REUZEL,리우젤,2302079385
en,R,REV,레브,2405132055
en,R,REVERES 1949,리버스1949,2403121275
en,R,RHEEMIN,리민,2202047964
en,R,RHOMBUS,롬버스,2301077441
en,R,RICK OWENS,릭 오웬스,2103029014
en,R,RIESS,리스,2210068327
en,R,RITZENHOFF,리첸호프,2108037848
en,R,RIVERS,리버스,2312111085
en,R,ROBERTA PIERI,로베르타 피에리,2207059995
en,R,ROBERTO CAVALLI,로베르토 카발리,2312112434
en,R,ROBERTO COLLINA,로베르토 콜리나,2401114297
en,R,ROCCAT,로캣,2305091224
en,R,ROCHAS,로샤스,2312112439
en,R,RODEBJER,로데브예,2405132059
en,R,ROEBENHOFF,레벤호프,2210068332
en,R,ROGER VIVIER,로저비비에,2212074318
en,R,ROHE,로에,2405132071
en,R,ROM&ND,롬앤,2211071235
en,R,ROMMELSBACHER,롬멜스바흐,2302079341
en,R,ROOM COPENHAGEN,룸 코펜하겐,2201047365
en,R,ROOTON,루톤,2307098217
en,R,RoseeDor,로제도르,2306093697
en,R,ROSEMONT,로즈몽,2208063078
en,R,ROTATE,로테이트,2301075254
en,R,ROTOTO,로토토,2405131979
en,R,ROWEN ROSE,로웬 로즈,2405131972
en,R,ROXY,록시,2301076086
en,R,ROY ROGERS,로이로져스,2405131976
en,R,RUE DE VERNEUIL,휘드베르누이,2302080592
en,R,RUSLAN BAGINSKIY,루슬란바진스키,2401114302
en,R,RVCA,루카,2308100784
en,S,DONG-A PHARM,셀파렉스,2408142130
en,S,S.T. DUPONT,듀퐁,2301076749
en,S,SABORINO,사보리노,2306093509
en,S,SABRE,사브르,2301076048
en,S,SACAI,사카이,2001013491
en,S,SAINT JAMES,세인트제임스,2212074202
en,S,SAINT LAURENT,생로랑,2212074614
en,S,SAINT SNEAKERS,세인트 스니커즈,2406134074
en,S,SALOMON,살로몬,2301075207
en,S,SALONI,살로니,2401114313
en,S,SALT WATER,솔트워터,2212074208
en,S,SALVATORE PICCOLO,살바토레 피콜로,2403121274
en,S,SALVATORE SANTORO,살바토레 산토로,2403121484
en,S,SAMSUNG,삼성전자,2304087277
en,S,SanDisk,샌디스크,2201047221
en,S,Santa Maria Novella,산타마리아노벨라,010000003452
en,S,SANTONI,산토니,2305090940
en,S,SARA ROKA,사라로카,2406134110
en,S,SAVE THE DUCK,세이브 더 덕,2006019087
en,S,SAXX,삭스,2402118143
en,S,SCAN PAN,스칸팬,2403121452
en,S,SCARPA,스카르파,2204053306
en,S,SCHIEK,쉬크,2308100134
en,S,SEA NY,씨뉴욕,2301075623
en,S,SEAFOLLY,씨폴리,2404127201
en,S,SEASE,씨세,2405132057
en,S,SEBAGO,세바고,2401114325
en,S,SECRET PON PON,시크릿 폰 폰,2406134116
en,S,See by Chloé,씨바이끌로에,2212074055
en,S,SEIKO,세이코,2212074199
en,S,SELETTI,셀레티,2305091691
en,S,SELF-PORTRAIT,셀프 포트레이트,2004016447
en,S,SELK'BAG,셀크백,2301075504
en,S,SELMO,셀모,2302078073
en,S,SEMICOUTURE,세미꾸뛰르,2305090938
en,S,SEOUL METAL,서울메탈,2108037888
en,S,SERAX,세락스,2301076045
en,S,SERENGETI,세렝게티,2405132019
en,S,SERGIO ROSSI,세르지오 로시,2305090939
en,S,SEWING BOUNDARIES,소윙바운더리스,1902006148
en,S,SHARKNINJA,샤크닌자,2306093458
en,S,SHELL,쉘,2303084163
en,S,SHIFT.G,시프트지,2305091468
en,S,SHINSEGAE GALLERY,신세계갤러리,2203051017
en,S,SHISEIDO,시세이도,2206057358
en,S,SIEDRES,시에드레스,2405132037
en,S,SIMIHAZE BEAUTY,시미헤이즈 뷰티,2406134141
en,S,SIMPLEHUMAN,심플휴먼,2108037844
en,S,SISLEY,시슬리,2206057359
en,S,SISOLOGY,시스올로지,2308098356
en,S,SIWY,씨위,2302077830
en,S,SIYU,시위,2405132457
en,S,SKAGEN,스카겐,2401115325
en,S,SKALL STUDIO,스칼 스튜디오,2406134125
en,S,SKECHERS,스케쳐스,2403123511
en,S,SKILL&GENES,스킬앤진스,2406134126
en,S,SKINOPURE,스키노퓨어,2309102679
en,S,SKORPIOS,스콜피오스,2406135512
en,S,SLOWER,슬로워,2208061553
en,S,SNKZ,스니커즈,2405131975
en,S,SNOW PEAK,스노우 피크,2102028857
en,S,SOEUR,쉐르,2112045260
en,S,SOFIE D’HOORE,소피 드후레,2405131967
en,S,SOMINO,소미노,2404128708
en,S,SONGZIO,송지오,2402118063
en,S,SONIA RYKIEL,소니아리키엘,2301076746
en,S,SONRISA,손리사,2406134093
en,S,SONY,소니,2010023539
en,S,SOO ADOR,수아도르,2211071228
en,S,SORELLE PEREGO,소렐레 페레고,2405132032
en,S,SORTIE,솔티,2004016719
en,S,SOXOVERWHATEVER,싹스오버왓에버,2207060895
en,S,SPALWART,스파워트,2212074053
en,S,SPEEDO,스피도,2404127202
en,S,SPORTY&RICH,스포티앤리치,2211072190
en,S,SPRAYGROUND,스프레이그라운드,2210066689
en,S,SPYDER,스파이더,2301076254
en,S,ST ANDREWS,세인트앤드류스,2202049846
en,S,Stadler Form,스테들러폼,2203050251
en,S,STAND STUDIO,스탠드 스튜디오,2301076400
en,S,STANLEY,스탠리,2108037889
en,S,STARBUCKS,스타벅스,2301076553
en,S,STAUB,스타우브,2207060701
en,S,STAUD,스타우드,2212074263
en,S,STAYGEM,스테이잼,2302079198
en,S,STEELDBELLUCA,스틸디벨루카,2208063811
en,S,STEFAN BRANDT,스테판 브란트,2405132021
en,S,STELLA McCARTNEY,스텔라맥카트니,010000041642
en,S,STIGMA,스티그마,2207060994
en,S,STILA,스틸라,2211071234
en,S,STONE ISLAND,스톤아일랜드,2212074623
en,S,STONE ISLAND KIDS,스톤 아일랜드 키즈,2301075831
en,S,STONEHENgE,스톤헨지,2304086807
en,S,STORM LONDON,스톰 런던,2201046392
en,S,STUART WEITZMAN,스튜어트 와이츠먼,2301075286
en,S,STUDENTS GOLF,스튜던트골프,2212073685
en,S,STUDIO & PARC,스튜디오앤파르크,2204054283
en,S,STUDIO B3,스튜디오 비쓰리,2406135491
en,S,STUDIO NICHOLSON,스튜디오 니콜슨,2301075521
en,S,STUDIO TOMBOY,스튜디오 톰보이,1903006496
en,S,STUSSY,스투시,2301077111
en,S,STYLUS,스타일러스,2306093698
en,S,SUBLIMIC,서브리믹,2211071225
en,S,SUBU,스부,2301076919
en,S,SUCRETTE,수크레테,2405132051
en,S,SUEL,수엘,2302079199
en,S,SUISAI,수이사이,2302079346
en,S,SULWHASOO,설화수,2401115327
en,S,SUM37°,숨37,2407141306
en,S,SUMMER'S EVE,썸머스이브,2304087274
en,S,SUN 68,썬68,2305090998
en,S,SUN DOES MATTER,선더즈매터,2209065211
en,S,SUNDEK,선덱,2405132022
en,S,SUNFLOWER,썬플라워,2303083214
en,S,SUNLOVE,썬러브,2401116893
en,S,SUNNEI,써네이,2301075266
en,S,SUPER BLOND,슈퍼 블론드,2405132456
en,S,SUPER FEET,슈퍼핏,2209065459
en,S,SUPER73,슈퍼73,2109040029
en,S,SUPERGA,수페르가,2405131941
en,S,SUPREME,슈프림,2301076336
en,S,SUUNTO,순토,2212074036
en,S,SW19,에스더블유19,2206058136
en,S,SWAROVSKI,스와로브스키,2307095294
en,S,SWIFFY,스위피,2301077285
en,S,SWISS PERFECTION,스위스퍼펙션,2102028044
en,S,SYLVIE SCHIMMEL,실비쉬멜,2403121272
en,S,SYNC,싱크,2206058817
en,T,T.A.O,타오,2303081023
en,T,TACH CLOTHING,타치 클로딩,2301075267
en,T,TAG HEUER,태그호이어,2212074119
en,T,TAION,타이온,2310105734
en,T,Takahiro,다카히로,2312112292
en,T,TAMIYA,타미야,2408145337
en,T,TAMMY&BENJAMIN,타미앤벤자민,2301076000
en,T,TANGENT GC,탄젠트 GC,2301075882
en,T,TANI by MINETANI,타니바이미네타니,1903006882
en,T,TANZPLAY,탄츠플레이,2211072106
en,T,TARTINE ET CHOCOLAT,타티네쇼콜라,2405132027
en,T,TATRAS,타트라스,1912012470
en,T,TAW&TOE,토앤토,2307097503
en,T,TAYLORMADE,테일러메이드,2209066243
en,T,TAZE,테이즈,1905007867
en,T,TEA COLLECTIVE,티컬렉티브,2404128667
en,T,TECNODIDATTICA,테크노디다티카,2209065661
en,T,TEDDY & MINOU,테디 앤 미노우,2405132060
en,T,TEFAL,테팔,2301077249
en,T,TEKLA,테클라,2304086924
en,T,TELIC,텔릭,2304087155
en,T,TEMBEA,템베아,2310104987
en,T,TEN C,텐씨,2212074624
en,T,Tenui,테누이,2404128668
en,T,TEQOYA,테코야,2301076087
en,T,TEVA,테바,2304087059
en,T,THALASPA,딸라스파,2406134136
en,T,THANN,탄,2404128346
en,T,THE ALPHABET,디 알파벳,2405132011
en,T,THE ATTICO,더 아티코,2305091010
en,T,THE BODY SHOP,더바디샵,2211071231
en,T,THE CLOISTER,더 클로이스터,2402120383
en,T,THE DUST COMPANY,더 더스트 컴퍼니,2305091009
en,T,THE JOSUN HOTEL,더조선호텔,2011024928
en,T,THE NINA STUDIO,더 니나 스튜디오,2405132445
en,T,THE ORDINARY,디오디너리,2206057349
en,T,THE SADDLER,새들러,2403121271
en,T,THE SAEM,더샘,2401117686
en,T,THE SALVAGES,더 샐비지스,2405131977
en,T,THE TOOL LAB,더툴랩,2211071226
en,T,THEMOIRE,더모아레,2401114292
en,T,THEO EYEWEAR,테오 아이웨어,2406134088
en,T,THERMAREST,써머레스트,2209065462
en,T,THERMOS,써모스,2209065797
en,T,THOM BROWNE,톰브라운,2212074439
en,T,THOM BROWNE KIDS,톰브라운 키즈,2211072201
en,T,THRASHER,트레셔,2302078701
en,T,THULE,툴레,2408144364
en,T,TID WATCHES,티아이디와치스,2212074268
en,T,TIFFANY,티파니앤코,2212074137
en,T,TIMBERLAND,팀버랜드,2109038908
en,T,TIMEFLIK,타임플릭,2212072870
en,T,TINO5,티노파이브,2211070522
en,T,TINYCOTTONS,타이니코튼,2301075714
en,T,Tirr Lirr,티르리르,2303081818
en,T,TIVOLI AUDIO,티볼리 오디오,2102028758
en,T,TNGT,티엔지티,2305091106
en,T,TOILETPAPER BEAUTY,토일렛페이퍼뷰티,2402120511
en,T,TOM FORD,톰포드,2212074131
en,T,TOMMY HILFIGER,타미힐피거,2301076827
en,T,TOMMY HILFIGER FRAGRANCES,타미 힐피거,2308100402
en,T,TOMS,탐스,2211070801
en,T,TONE Factory,톤 팩토리,2207059556
en,T,TOOCO,투코,2403121270
en,T,TOPO DESIGNS,토포 디자인,2406134094
en,T,TORHOP,토르홉,2406137097
en,T,TORY BURCH,토리버치,2212074128
en,T,TOTEME,토템,2302078046
en,T,TRAIANO,트라이아노,2406134102
en,T,TRAMAROSSA,트라마로사,2405131997
en,T,TRANGIA,트란지아,2201047716
en,T,TRANSIT,트렌짓,2405132030
en,T,TRETORN,트레통,2310105551
en,T,TRILOGY,트릴로지,2306093510
en,T,TROENTORP,트로앤토프,2301076897
en,T,TRUE ARTIST,트루 아티스트,2401114648
en,T,TRUE ROYAL,트루로얄,2305090967
en,T,Tugiusagi,쯔키우사기지루시,2312113584
en,T,TUMI,투미,2212074270
en,T,TUNE9,튠나인,2302079390
en,T,TURTLE BEACH,터틀 비치,2305091223
en,T,TWENTY FOURHAITCH,트웬티포하이치,2405131974
en,T,TWINSET,트윈셋,2305090969
en,U,UGG,어그,010000003441
en,U,ULLA JOHNSON,울라존슨,2305090954
en,U,UNDER ARMOUR,언더아머,2301076899
en,U,UNDERCOVER,언더커버,2301077121
en,U,UNIFLAME,유니프레임,2201047714
en,U,UNITED BY BLUE,유나이티드바이블루,2301075881
en,U,UNIVERSAL OVERALL,유니버셜 오버롤,1907008958
en,U,UNLEASHIA,언리시아,2302079362
en,U,UNTITLED ARTWORKS™,언타이틀드 아트웍스,2406134081
en,U,UNTOLD LABEL,언톨드레이블,2206058133
en,U,UPPERCUT DELUXE,어퍼컷디럭스,2302079386
en,U,URBAN DECAY,어반디케이,2206057362
en,V,VALENTINO,발렌티노,2212074625
en,V,VALEXTRA,발렉스트라,2301076005
en,V,VANESSABRUNO,바네사브루노,2212074179
en,V,VANS,반스,2305091045
en,V,VAQUERA,바퀘라,2405131965
en,V,VEDI VERO,베디베로,2301076661
en,V,VEJA,베자,2301075532
en,V,VENTE,방떼,2108037890
en,V,VERMICULAR,버미큘라,2302078264
en,V,VERPAN,베르판,2303085124
en,V,VERSACE,베르사체,2212074189
en,V,VERSACE HOME,베르사체 홈,2403121398
en,V,VERSACE Perfume,베르사체,2301076667
en,V,VERUTUM,베루툼,1903006850
en,V,VESKAMINA,베스카미나,2405131906
en,V,VETEMENTS,베트멍,2301076352
en,V,VETPLE,벳플,2406137054
en,V,VIA MASINI 80,비아 마시니 80,2405132080
en,V,VIBRAM FIVEFINGERS,비브람파이브핑거스,2212074193
en,V,VIC MATIE,빅마티,2401114305
en,V,VICTOR&ROLF,빅터앤롤프,2302079305
en,V,VICTORIA BECKHAM,빅토리아 베컴,2301075270
en,V,VICTORIA SHOES,빅토리아 슈즈,2301076665
en,V,VICTORINOX,빅토리녹스,2111043519
en,V,VIDIVICI,비디비치,010000003455
en,V,VIEU,뷰,2302079304
en,V,VIGAR,비가,2108037845
en,V,VILEBREQUIN,빌보콰,2005017730
en,V,VILLEROY&BOCH,빌레로이앤보흐,2303082888
en,V,VINCE,빈스,2405132016
en,V,VINTORIO,빈토리오,2302078262
en,V,VIS A VIS,비자비,2012025743
en,V,VISION OF SUPER,비전오브슈퍼,2401114295
en,V,VISSLA,비슬라,2406134095
en,V,VISVIM,비즈빔,2212074198
en,V,VITALSIGN,바이탈사인,2108037884
en,V,VIVETTA,비베타,2403121269
en,V,VIVIENNE WESTWOOD,비비안웨스트우드,2212074194
en,V,VODANA,보다나,2301077527
en,V,VOGO,보고,2108038321
en,V,VOKEN,보켄,2206058875
en,V,VON DUTCH,본더치,2408145503
en,V,VOTTA,보타,2302080063
en,V,VOV,보브,010000001375
en,V,VTMNTS,베트멍,2305089644
en,V,VUORI,뷰오리,2307096385
en,W,WANDLER,반들러,2303081016
en,W,WASHINGTON DC,워싱턴디치,2305090955
en,W,WEDGWOOD,웨지우드,2207060680
en,W,WELLDONE,웰던,2305090956
en,W,WELLSING,웰싱,2307097433
en,W,WERKSTATT MUNCHEN,베르크슈타트 뮌헨,2405132077
en,W,WERKWAARDIG,베르크발더흐,2305091693
en,W,WHIRLPOOL,월풀,2308098661
en,W,WHO DECIDES WAR,후 디싸이즈 워,2405132018
en,W,WILD CASHMERE,와일드 캐시미어,2406134076
en,W,WILD DONKEY,와일드동키,2212074074
en,W,WILHELMINA GARCIA,윌헬미나 가르시아,2301076806
en,W,WINWIN STYLE,윈윈스타일,2205055322
en,W,WNDERKAMMER,분더캄머,1902006004
en,W,WOC,더블유오씨,2402118852
en,W,WOLF1834,울프1834,2212074075
en,W,WOLFORD,월포드,2312112436
en,W,WONDERTREE,원더트리,2406134139
en,W,WOOD WOOD,우드우드,2405132447
en,W,WOOLRICH,울리치,2301075997
en,W,WOOSUK,우석,2210067499
en,W,WOOYOUNGMI,우영미,2304088070
en,W,WOTANCRAFT,우탄크래프트,2302079929
en,W,WRANGLER,랭글러,2404126700
en,X,XC,엑스씨,2405131995
en,X,XENIA TALER,제니아테일러,2301077296
en,Y,Y-3,와이쓰리,2301076354
en,Y,Y/PROJECT,와이/프로젝트,2301075670
en,Y,YALE KIDS,예일 키즈,2212073884
en,Y,YANKO,얀코,1904007269
en,Y,YCH,와이씨에이치,1911012003
en,Y,YEEZY,이지,2302077829
en,Y,YIDO,이도,2403122957
en,Y,YMC,와이엠씨,2305091000
en,Y,Yohji Yamamoto,요지야마모토,010000041884
en,Y,YORF GOLF,욜프골프,2205056132
en,Y,YOUNGOH,영오,2108037856
en,Y,YUJI,유지,2408144159
en,Y,YUNJAC,연작,010000041843
en,Y,YVES ROCHER,이브로쉐,2301075884
en,Z,ZADIG&VOLTAIRE,쟈딕앤볼테르,2302077764
en,Z,ZAELEC,자일렉,2302078332
en,Z,ZAMBERLAN,잠발란,2206058625
en,Z,ZANELLATO,자넬라토,2301077331
en,Z,ZANONE,자노네,2305090957
en,Z,ZEGNA,제냐,2302080564
en,Z,ZERO RH+,제로알에이치플러스,2302079303
en,Z,ZEROHALLIBURTON,제로할리버튼,2207060057
en,Z,ZICZAC,직작,2108037849
en,Z,ZIMMERMANN,짐머만,2305090962
en,Z,ZIPPO,지포,2212074081
en,Z,ZIZONE,지존,2207060165
en,Z,ZWILLING,즈윌링(헹켈),2207060702
en,0~9,02ARMOIRE,세컨드 아르무아,2108037864
en,0~9,032C,032씨,2303085102
en,0~9,1/OFF,1/오프,2406134117
en,0~9,1921 TSHIRT,1921티셔츠,2406135595
en,0~9,24BOTTLES,24보틀,2108037850
en,0~9,24GRAM,24그램,2207060284
en,0~9,2aN,투에이엔,2403121722
en,0~9,3.1 PHILLIP LIM,3.1 필립 림,2305090991
en,0~9,365methods,365 메소드,2210068321
en,0~9,3CE,쓰리씨이,2211071241
en,0~9,3JUIN,3주인,2305090993
en,0~9,3X1,3X1,2305090994
en,0~9,44 LABEL,44레이블,2403121396
en,0~9,4711,사칠일일,2310106801
en,0~9,47BRAND,47브랜드,2212074207
en,etc,CFCL,,2405131970
en,etc,HUMANMADE,,2312112440
en,etc,IAH GALLERY,,2202048418
en,etc,POP TRADING COMPANY,,2405132047
en,etc,YUME YUME,,2302077804
en,etc,삼성금거래소,삼성금거래소,2312111466
en,etc,파카,,2407138614
en,etc,한국금거래소,한국금거래소,2308100394
ko,ㄱ,CANALI,까날리,2305091004
ko,ㄱ,CARAN D ACHE,까렌다쉬,2009023207
ko,ㄱ,CAREL,까렐,2308098474
ko,ㄱ,CARRERA,까레라 아이웨어,2305091138
ko,ㄱ,CARTIER,까르띠에,2301075859
ko,ㄱ,CARVEN,까르벵,2304088650
ko,ㄱ,CASAMIA,까사미아,1812004700
ko,ㄱ,CASO,까소,2302079181
ko,ㄱ,CAUDALIE,꼬달리,2309102058
ko,ㄱ,CHLOE,끌로에,2306092160
ko,ㄱ,CHLOE KIDS,끌로에 키즈,2307095803
ko,ㄱ,CHLOE STORA,끌로에 스토라,2402118851
ko,ㄱ,CLE DE PEAU BEAUTE,끌레드뽀 보떼,2206057348
ko,ㄱ,COMME DES GARCONS,꼼데가르송,2212074499
ko,ㄱ,COMME DES GARCONS KIDS,꼼데가르송 키즈,2303083841
ko,ㄱ,CORNELIANI,꼬르넬리아니,2110040416
ko,ㄱ,COTE DE MOI,꼬떼드무아,2407140663
ko,ㄱ,COTONE,꼬또네,2209065393
ko,ㄱ,CRIDA,끄리다,2405132058
ko,ㄱ,GALAXY,갤럭시,2308101085
ko,ㄱ,GALLERY DEPT.,갤러리 디파트먼트,2301075295
ko,ㄱ,GALLERY LIMAA,갤러리 리마,2212073889
ko,ㄱ,GALVIN GREEN,갈빈그린,2208061410
ko,ㄱ,GANNI,가니,2212074502
ko,ㄱ,GANT,간트,2406134105
ko,ㄱ,GAP,갭,010000001373
ko,ㄱ,GARMENT WORKSHOP,가먼트 워크샵,2405132015
ko,ㄱ,GARMIN,가민,2207060993
ko,ㄱ,GARRETT LEIGHT,가렛라이트,2405131969
ko,ㄱ,GASTROBACK,가스트로박,2302079340
ko,ㄱ,GAUDENZI,가우덴지,2405132081
ko,ㄱ,GAUGE81,고쉬81,2401114310
ko,ㄱ,GEFU,게푸,2212072849
ko,ㄱ,GEIGER,가이거,2212074271
ko,ㄱ,GLENMUIR,글렌뮤어,2012026293
ko,ㄱ,GLOBAL KNIFE,글로벌나이프,2402120404
ko,ㄱ,GLOSOME,글로썸,2207060458
ko,ㄱ,GLOVERALL,글로버올,2303081010
ko,ㄱ,GOALSTUDIO,골스튜디오,2304086405
ko,ㄱ,GOEN.J,고엔제이,1811004100
ko,ㄱ,GOES BOTANICAL,고즈 보태니컬,2405132056
ko,ㄱ,GOLD HAWK,골드 호크,2405132076
ko,ㄱ,GOLDEN DEW,골든듀,2212074815
ko,ㄱ,GOLDEN GOOSE,골든구스,2301076394
ko,ㄱ,GOLDEN GOOSE KIDS,골든구스 키즈,2303083840
ko,ㄱ,GOLDEN GOOSE KOREA,골든구스,2104030834
ko,ㄱ,GOLDRONY,골드로니,2402118817
ko,ㄱ,GOLF TREND,골프트렌드,2211070524
ko,ㄱ,GOLFKICKS,골프킥스,2204052488
ko,ㄱ,GOLFSHOP,골프샵,2012026295
ko,ㄱ,GOPRO,고프로,2202048410
ko,ㄱ,GOSOAKY,고소키,2302077786
ko,ㄱ,GOSPHERES,고스피어,2211070381
ko,ㄱ,GOUTAL,구딸,2206057360
ko,ㄱ,GOYARD,고야드,2301075848
ko,ㄱ,GRAFEN,그라펜,2303084142
ko,ㄱ,GRAMICCI,그라미치,1812004704
ko,ㄱ,GRANTS,그란츠,2301075636
ko,ㄱ,GREENICH,그리니치,2206059206
ko,ㄱ,GREGORY,그레고리,2301075502
ko,ㄱ,GREVI,그레비,2403121288
ko,ㄱ,GREYYANG,그레이양,1912012573
ko,ㄱ,GUCCI,구찌,2212074526
