product_code,color_value 
2403599907,멀티
2403599997,멀티
2403600023,멀티
2403600050,멀티
2403600136,멀티
2403600174,멀티
2403600182,멀티
2403600273,멀티
2403600281,멀티
2403600294,멀티
2403600315,멀티
2403600435,멀티
2403600490,멀티
2403600510,멀티
2403600549,멀티
2403600592,멀티
2403600674,멀티
2403600676,멀티
2403600703,멀티
2403600716,멀티
2403600723,멀티
2403600771,멀티
2403600949,멀티
2403600953,멀티
2403601076,멀티
2403601106,멀티
2403601109,멀티
2403601113,멀티
2403601243,멀티
2403601289,멀티
2403601373,멀티
2403601385,멀티
2403601406,멀티
2403601412,멀티
2403601445,멀티
2403601452,멀티
2403601456,멀티
2403601462,멀티
2403601534,멀티
2403601549,멀티
2403601566,멀티
2403601796,멀티
2403601880,멀티
2403601890,멀티
2403601946,멀티
2403601951,멀티
2403601961,멀티
2403601970,멀티
2403602041,멀티
2403602077,멀티
2403602117,멀티
2403602158,멀티
2403602162,멀티
2403602755,멀티
2403602863,멀티
2403603008,멀티
2403603010,멀티
2403603011,멀티
2403603014,멀티
2403603017,멀티
2403603379,멀티
2403603469,멀티
2403604022,멀티
2403604104,멀티
2403604196,멀티
2403604453,멀티
2403604508,멀티
2403604540,멀티
2403604544,멀티
2403604550,멀티
2403604560,멀티
2403604568,멀티
2403604577,멀티
2403604588,멀티
2403604714,멀티
2403604760,멀티
2403604846,멀티
2403604902,멀티
2403604975,멀티
2403605000,멀티
2403605520,멀티
2403605541,로즈 골드
2403605542,로즈 골드
2403605543,로즈 골드
2403605544,로즈 골드
2403605545,로즈 골드
2403605546,로즈 골드
2403605547,로즈 골드
2403605548,로즈 골드
2403605549,로즈 골드
2403605911,멀티
2403605919,멀티
2403606292,멀티
2403606293,멀티
2403607078,멀티
2403607193,멀티
2403607870,멀티
2403607953,멀티
2403607976,멀티
2403607977,멀티
2403607997,멀티
2403609017,멀티
2403609235,멀티
2403609660,멀티
2403609687,멀티
2403609693,멀티
2403609799,멀티
2403610086,멀티
2403610106,멀티
2403610133,멀티
2403610149,멀티
2403610340,멀티
2403610532,멀티
2403610533,멀티
2403610543,멀티
2403610569,멀티
2403610570,멀티
2403610608,멀티
2403610671,멀티
2403610817,멀티
2403610860,멀티
2403610995,멀티
2403611397,멀티
2403611518,멀티
2403612528,멀티
2403612606,멀티
2403612737,멀티
2403612758,멀티
2403612800,멀티
2403612805,멀티
2403612816,멀티
2403612834,멀티
2403612856,멀티
2403612857,멀티
2403612861,멀티
2403612864,멀티
2403612866,멀티
2403612869,멀티
2403612876,멀티
2403612880,멀티
2403612905,멀티
2403612906,멀티
2403612931,멀티
2403612934,멀티
2403612942,멀티
2403612944,멀티
2403612966,멀티
2403612973,멀티
2403612975,멀티
2403612978,멀티
2403612983,멀티
2403612985,멀티
2403612992,멀티
2403612998,멀티
2403613004,멀티
2403613030,멀티
2403613032,멀티
2403613041,멀티
2403613045,멀티
2403613047,멀티
2403613049,멀티
2403613055,멀티
2403613063,멀티
2403613067,멀티
2403613069,멀티
2403613096,멀티
2403613111,멀티
2403613114,멀티
2403613144,멀티
2403613146,멀티
2403613156,멀티
2403613169,멀티
2403613170,멀티
2403613178,멀티
2403613182,멀티
2403613185,멀티
2403613280,멀티
2403613311,멀티
2403613313,멀티
2403613315,멀티
2403613317,멀티
2403613322,멀티
2403613329,멀티
2403613333,멀티
2403613337,멀티
2403613343,멀티
2403613396,멀티
2403613407,멀티
2403613417,멀티
2403613441,멀티
2403613444,멀티
2403613447,멀티
2403613472,멀티
2403613477,멀티
2403613479,멀티
2403613480,멀티
2403613538,멀티
2403613549,멀티
2403613553,멀티
2403613626,멀티
2403613662,멀티
2403613679,멀티
2403613689,멀티
2403613693,멀티
2403613709,멀티
2403613716,멀티
2403613717,멀티
2403613720,멀티
2403613721,멀티
2403613737,멀티
2403613739,멀티
2403613768,멀티
2403613773,멀티
2403613774,멀티
2403613784,멀티
2403613791,멀티
2403613795,멀티
2403613804,멀티
2403613805,멀티
2403613825,멀티
2403613843,멀티
2403613844,멀티
2403613893,멀티
2403613906,멀티
2403613932,멀티
2403613964,멀티
2403613968,멀티
2403613969,멀티
2403613971,멀티
2403613972,멀티
2403613977,멀티
2403613978,멀티
2403613990,멀티
2403613999,멀티
2403614034,멀티
2403614038,멀티
2403614043,멀티
2403614053,멀티
2403614054,멀티
2403614101,멀티
2403614103,멀티
2403614109,멀티
2403614119,멀티
2403614120,멀티
2403614138,멀티
2403614140,멀티
2403614147,멀티
2403614158,멀티
2403614162,멀티
2403614169,멀티
2403614182,멀티
2403614207,멀티
2403614209,멀티
2403614226,멀티
2403614258,멀티
2403614317,멀티
2403614328,멀티
2403614337,멀티
2403614338,멀티
2403614340,멀티
2403614341,멀티
2403614391,멀티
2403614398,멀티
2403614432,멀티
2403614457,멀티
2403614458,멀티
2403614459,멀티
2403614460,멀티
2403614471,멀티
2403614572,멀티
2403614577,멀티
2403614597,멀티
2403614600,멀티
2403614611,멀티
2403614612,멀티
2403614613,멀티
2403614614,멀티
2403614639,멀티
2403614646,멀티
2403614657,멀티
2403614665,멀티
2403614711,멀티
2403614753,멀티
2403614754,멀티
2403614755,멀티
2403614775,멀티
2403614777,멀티
2403614778,멀티
2403614779,멀티
2403614803,멀티
2403614805,멀티
2403614806,멀티
2403614812,멀티
2403614815,멀티
2403614820,멀티
2403614833,멀티
2403614882,멀티
2403614899,멀티
2403614924,멀티
2403614950,멀티
2403614963,멀티
2403614972,멀티
2403614973,멀티
2403615028,멀티
2403615039,멀티
2403615041,멀티
2403615045,멀티
2403615053,멀티
2403615073,멀티
2403615101,멀티
2403615104,멀티
2403615109,멀티
2403615111,멀티
2403615118,멀티
2403615127,멀티
2403615140,멀티
2403615147,멀티
2403615148,멀티
2403615149,멀티
2403615156,멀티
2403615228,멀티
2403616631,멀티
2403616643,멀티
2403616678,멀티
2403616682,멀티
2403616698,멀티
2403616703,멀티
2403616711,멀티
2403616754,멀티
2403616776,멀티
2403616784,멀티
2403616785,멀티
2403616829,멀티
2403616835,멀티
2403616836,멀티
2403616986,멀티
2403617015,멀티
2403617053,멀티
2403617057,멀티
2403617067,멀티
2403617069,멀티
2403617134,멀티
2403617234,멀티
2403617240,멀티
2403617352,멀티
2403617452,멀티
2403617471,멀티
2403617628,멀티
2403617631,멀티
2403617644,멀티
2403617669,멀티
2403617685,멀티
2403617695,멀티
2403617772,멀티
2403617774,멀티
2403617779,멀티
2403617864,멀티
2403617915,멀티
2403617917,멀티
2403617919,멀티
2403617991,멀티
2403618226,멀티
2403618241,멀티
2403618381,멀티
2403618494,멀티
2403618530,멀티
2403618531,멀티
2403618561,멀티
2403618592,멀티
2403618594,멀티
2403618638,멀티
2403618663,멀티
2403618681,멀티
2403618695,멀티
2403618820,멀티
2403618942,올리브
2403618947,레드
2403618952,올리브
2403618954,올리브
2403618984,멀티
2403618988,멀티
2403619024,멀티
2403619041,마린
2403619045,오렌지
2403619050,001
2403619057,올리브
2403619078,멀티
2403619189,마린
2403619191,올리브
2403619197,라벤더
2403619200,라벤더
2403619230,올리브
2403619248,멀티
2403619300,블랙
2403619341,크림
2403619342,블랙
2403619343,블랙
2403619344,블랙
2403619346,블랙
2403619349,블랙
2403619350,블랙
2403619351,블랙
2403619356,블랙
2403619423,로즈 골드
2403619519,로즈 골드
2403619551,라이트 블루
2403619552,화이트
2403619553,화이트
2403619554,화이트
2403619555,화이트
2403619557,라이트그레이
2403619558,블랙
2403619559,블랙
2403619560,블랙
2403619634,멀티
2403619639,멀티
2403619644,멀티
2403619681,블랙
2403619682,블랙
2403619683,블랙
2403619684,블랙
2403619685,레드
2403619686,레드
2403619687,카키
2403619688,카키
2403619689,라이트 블루
2403619690,카키
2403619691,스카이블루
2403619716,멀티
2403619744,멀티
2403619771,멀티
2403619775,멀티
2403619785,멀티
2403619805,실버
2403619859,멀티
2403619860,멀티
2403619867,연두
2403619889,멀티
2403619890,멀티
2403619908,멀티
2403619909,멀티
2403620032,멀티
2403620038,멀티
2403620068,실버
2403620070,라이트 옐로우
2403620095,멀티
2403620101,멀티
2403620103,멀티
2403620104,멀티
2403620138,실버
2403620143,멀티
2403620183,멀티
2403620193,멀티
2403620195,멀티
2403620199,멀티
2403620201,멀티
2403620238,그레이
2403620249,노틱블루
2403620329,라이트 블루
2403620331,멀티
2403620332,멀티
2403620903,멀티
2403620907,기타
2403621637,그레이
2403621638,블랙
2403621764,화이트
2403621765,블랙
2403622026,블랙
2403622029,화이트
2403622029,블랙
2403622143,화이트
2403622148,오렌지
2403622148,차콜 그레이
2403622148,라이트 그레이
2403622154,화이트
2403622157,퍼플
2403622159,블랙
2403622235,블랙
2403622571,화이트
2403622572,블랙
2403622583,다크 네이비
2403622584,오트밀
2403622586,오트밀
2403622593,오트밀
2403622594,오트밀
2403622701,기타
2403622752,아이보리
2403622776,오트밀
2403622777,그레이
2403622933,골드
2403622934,골드
2403622938,기타
2403623491,기타
2403623561,기타
2403625505,인디고
2403625543,멀티
2403625557,멀티
2403625985,멀티
2403626141,멀티
2403627692,001
2403627736,기타
2403627737,기타
2403627738,기타
2403627739,기타
2403628445,기타
2403628535,블랙
2403628646,블랙
2403628654,기타
2403628726,기타
2403628770,기타
2403628866,001
2403629572,베이지
2403629767,블랙
2403629781,옐로우
2403629790,기타
2403629862,로즈 골드
2403629862,로즈 골드
2403629864,로즈 골드
2403629864,로즈 골드
2403629904,로즈 골드
2403629905,로즈 골드
2403629907,로즈 골드
2403629908,로즈 골드
2403629910,로즈 골드
2403629911,로즈 골드
2403629912,로즈 골드
2403629913,로즈 골드
2403629916,로즈 골드
2403629917,로즈 골드
2403629918,로즈 골드
2403629920,로즈 골드
2403629936,로즈 골드
2403629937,로즈 골드
2403629938,로즈 골드
2403629940,로즈 골드
2403629993,001
2403630002,로즈 골드
2403630003,로즈 골드
2403630005,로즈 골드
2403630007,로즈 골드
2403630008,로즈 골드
2403630009,로즈 골드
2403630024,로즈 골드
2403630025,로즈 골드
2403630026,로즈 골드
2403630036,로즈 골드
2403630037,로즈 골드
2403630039,로즈 골드
2403630046,로즈 골드
2403630046,로즈 골드
2403630047,로즈 골드
2403630047,로즈 골드
2403630061,블랙
2403630073,화이트
2403630114,로즈 골드
2403630115,로즈 골드
2403630117,로즈 골드
2403630118,로즈 골드
2403630120,로즈 골드
2403630122,로즈 골드
2403630123,로즈 골드
2403630125,로즈 골드
2403630126,로즈 골드
2403630127,로즈 골드
2403630129,로즈 골드
2403630130,로즈 골드
2403630133,로즈 골드
2403630136,로즈 골드
2403630138,로즈 골드
2403630139,로즈 골드
2403630140,로즈 골드
2403630142,로즈 골드
2403630143,로즈 골드
2403630144,로즈 골드
2403630145,로즈 골드
2403630147,로즈 골드
2403630148,로즈 골드
2403630150,로즈 골드
2403630151,로즈 골드
2403630153,로즈 골드
2403630155,로즈 골드
2403630157,로즈 골드
2403630158,로즈 골드
2403630159,로즈 골드
2403630213,기타
2403630420,블랙
2403630541,멀티
2403630542,멀티
2403630586,골드
2403630589,골드
2403630906,네이비
2403630907,다크베이지
2403630908,네이비
2403630909,옐로우
2403630910,10 리즈 핑크
2403630913,클리어 화이트
2403630915,화이트
2403630916,블랙
2403630917,베이지
2403631342,멀티
2403631376,멀티
2403631561,아이보리
2403631572,블랙
2403631573,아이보리
2403631577,화이트
2403631578,화이트
2403631579,화이트
2403631821,기타
2403631822,기타
2403631830,로즈 골드
2403631831,로즈 골드
2403631832,로즈 골드
2403631833,로즈 골드
2403631845,화이트
2403631845,화이트
2403631845,화이트
2403632015,기타
2403632017,기타
2403632018,기타
2403632112,기타
2403632113,기타
2403632176,기타
2403632186,기타
2403632187,기타
2403632320,기타
2403632321,기타
2403632322,기타
2403632324,기타
2403632336,기타
2403632343,기타
2403632344,기타
2403632346,기타
