product_code,deli_cost_form_cd,deli_cost_poli_no,st_amt,deli_cost_unit_qty,city_exp_deli_cost,ret_deli_cost,prepay_permit_form_cd,deli_cost_amt 
2305785708,10,0000368525,0,0,0,8000,,0
2305785761,10,0000368883,30000,0,0,3000,,3000
2305785767,10,0000368883,30000,0,0,3000,,3000
2305785791,10,0000368883,30000,0,0,3000,,3000
2305785851,10,0000369064,30000,0,0,3000,,3000
2305785950,10,0000367222,30000,0,0,2500,,2500
2305785964,10,0000367222,30000,0,0,2500,,2500
2305785982,10,0000367222,30000,0,0,2500,,2500
2305786028,10,0000000001,40000,0,0,3000,,3000
2305786029,10,0000000001,40000,0,0,3000,,3000
2305786031,10,0000000001,40000,0,0,3000,,3000
2305786041,10,0000000001,40000,0,0,3000,,3000
2305786063,10,0000364206,50000,0,0,3000,,3000
2305786074,10,0000367222,30000,0,0,2500,,2500
2305786080,10,0000367222,30000,0,0,2500,,2500
2305786086,10,0000367222,30000,0,0,2500,,2500
2305786111,10,0000367695,0,0,0,10000,,0
2305786246,10,0000367910,30000,0,0,3000,,3000
2305786248,10,0000367910,30000,0,0,3000,,3000
2305786250,10,0000367222,30000,0,0,2500,,2500
2305786269,10,0000367222,30000,0,0,2500,,2500
2305786298,10,0000367222,30000,0,0,2500,,2500
2305786389,10,0000367222,30000,0,0,2500,,2500
2305786459,10,0000367222,30000,0,0,2500,,2500
2305786460,10,0000367262,0,0,0,4500,,0
2305786479,10,0000367105,50000,0,0,3000,,3000
2305786500,10,0000367222,30000,0,0,2500,,2500
2305786519,10,0000367262,0,0,0,4500,,0
2305786537,10,0000367262,0,0,0,4500,,0
2305786577,10,0000367222,30000,0,0,2500,,2500
2305786623,10,0000367222,30000,0,0,2500,,2500
2305786656,10,0000367222,30000,0,0,2500,,2500
2305786699,10,0000368464,30000,0,0,3000,,3000
2305786778,10,0000367222,30000,0,0,2500,,2500
2305786830,10,0000369064,30000,0,0,3000,,3000
2305786836,10,0000369064,30000,0,0,3000,,3000
2305786846,10,0000369064,30000,0,0,3000,,3000
2305786853,10,0000369064,30000,0,0,3000,,3000
2305786968,10,0000367222,30000,0,0,2500,,2500
2305787016,10,0000367222,30000,0,0,2500,,2500
2305787068,10,0000367222,30000,0,0,2500,,2500
2305787072,10,0000369064,30000,0,0,3000,,3000
2305787092,10,0000369064,30000,0,0,3000,,3000
2305787106,10,0000369064,30000,0,0,3000,,3000
2305787107,10,0000367949,50000,0,0,3000,,3000
2305787139,10,0000367949,50000,0,0,3000,,3000
2305787156,10,0000367949,50000,0,0,3000,,3000
2305787160,10,0000367949,50000,0,0,3000,,3000
2305787170,10,0000367949,50000,0,0,3000,,3000
2305787184,10,0000367949,50000,0,0,3000,,3000
2305787193,10,0000368644,0,0,0,6000,,0
2305787199,10,0000368644,0,0,0,6000,,0
2305787200,10,0000368644,0,0,0,6000,,0
2305787210,10,0000368644,0,0,0,6000,,0
2305787225,10,0000367949,50000,0,0,3000,,3000
2305787231,10,0000367949,50000,0,0,3000,,3000
2305787235,10,0000367949,50000,0,0,3000,,3000
2305787236,10,0000367949,50000,0,0,3000,,3000
2305787248,10,0000368494,50000,0,0,3000,,3000
2305787367,10,0000368658,20,0,0,4000,,4000
2305787794,10,0000367222,30000,0,0,2500,,2500
2305787795,10,0000367222,30000,0,0,2500,,2500
2305787874,10,0000364624,50000,0,0,2500,,2500
2305787885,10,0000367222,30000,0,0,2500,,2500
2305787975,10,0000368494,50000,0,0,3000,,3000
2305787988,10,0000369110,1,0,0,5000,,5000
2305788085,10,0000366142,100000,0,0,3000,,3000
2305788130,10,0000367222,30000,0,0,2500,,2500
2305788137,10,0000367222,30000,0,0,2500,,2500
2305788156,10,0000367222,30000,0,0,2500,,2500
2305788157,10,0000367222,30000,0,0,2500,,2500
2305788160,10,0000367222,30000,0,0,2500,,2500
2305788163,10,0000367222,30000,0,0,2500,,2500
2305788164,10,0000367222,30000,0,0,2500,,2500
2305788165,10,0000367222,30000,0,0,2500,,2500
2305788166,10,0000367222,30000,0,0,2500,,2500
2305788167,10,0000367222,30000,0,0,2500,,2500
2305788174,10,0000367222,30000,0,0,2500,,2500
2305788182,10,0000367222,30000,0,0,2500,,2500
2305788184,10,0000369110,1,0,0,5000,,5000
2305788231,10,0000369110,1,0,0,5000,,5000
2305788235,10,0000369110,1,0,0,5000,,5000
2305788240,10,0000367222,30000,0,0,2500,,2500
2305788241,10,0000367222,30000,0,0,2500,,2500
2305788244,10,0000367222,30000,0,0,2500,,2500
2305788249,10,0000367222,30000,0,0,2500,,2500
2305788252,10,0000367222,30000,0,0,2500,,2500
2305788265,10,0000367222,30000,0,0,2500,,2500
2305788312,10,0000367222,30000,0,0,2500,,2500
2305788318,10,0000367222,30000,0,0,2500,,2500
2305788323,10,0000369072,0,0,0,8000,,0
2305788340,10,0000369072,0,0,0,8000,,0
2305788360,10,0000369072,0,0,0,8000,,0
2305788371,10,0000367222,30000,0,0,2500,,2500
2305788402,10,0000367222,30000,0,0,2500,,2500
2305788408,10,0000367222,30000,0,0,2500,,2500
2305788423,10,0000367222,30000,0,0,2500,,2500
2305788463,10,0000367222,30000,0,0,2500,,2500
2305788472,10,0000367222,30000,0,0,2500,,2500
2305788481,10,0000367949,50000,0,0,3000,,3000
2305788488,10,0000367949,50000,0,0,3000,,3000
2305788518,10,0000000001,40000,0,0,3000,,3000
2305789553,10,0000367523,30000,0,0,2500,,2500
2305789557,10,0000368508,0,0,0,6000,,0
2305789832,10,0000000001,40000,0,0,3000,,3000
2305789844,10,0000000001,40000,0,0,3000,,3000
2305789902,10,0000000001,40000,0,0,3000,,3000
2305789946,10,0000368488,50000,0,0,3000,,3000
2305789949,10,0000368488,50000,0,0,3000,,3000
2305789952,10,0000368488,50000,0,0,3000,,3000
2305789973,10,0000000001,40000,0,0,3000,,3000
2305789988,10,0000364028,30000,0,0,3000,,3000
2305790027,10,0000368527,0,0,0,6000,,0
2305790044,10,0000000001,40000,0,0,3000,,3000
2305790053,10,0000000001,40000,0,0,3000,,3000
2305790182,10,0000366322,50000,0,0,3500,,3500
2305790208,10,0000368004,0,0,0,200000,,0
2305790373,10,0000000001,40000,0,0,3000,,3000
2305790376,10,0000369110,1,0,0,5000,,5000
2305790377,10,0000367262,0,0,0,4500,,0
2305790545,10,0000369030,0,0,0,6000,,0
2305790565,10,0000368524,50000,0,0,2500,,2500
2305790573,10,0000367523,30000,0,0,2500,,2500
2305790647,10,0000000001,40000,0,0,3000,,3000
2305790650,10,0000000001,40000,0,0,3000,,3000
2305790651,10,0000368532,50000,0,0,3300,,3300
2305790676,10,0000368532,50000,0,0,3300,,3300
2305790677,10,0000368532,50000,0,0,3300,,3300
2305790678,10,0000368532,50000,0,0,3300,,3300
2305790679,10,0000368532,50000,0,0,3300,,3300
2305790682,10,0000368532,50000,0,0,3300,,3300
2305790683,10,0000368532,50000,0,0,3300,,3300
2305790759,10,0000368563,20000,0,0,2500,,2500
2305790760,10,0000368563,20000,0,0,2500,,2500
2305790964,10,0000368209,30000,0,0,5000,,5000
2305790965,10,0000368209,30000,0,0,5000,,5000
2305790966,10,0000368209,30000,0,0,5000,,5000
2305791005,10,0000367695,0,0,0,10000,,0
2305791024,10,0000368209,30000,0,0,5000,,5000
2305791095,10,0000365543,50000,0,0,3000,,3000
2305791096,10,0000365543,50000,0,0,3000,,3000
2305791098,10,0000365543,50000,0,0,3000,,3000
2305791101,10,0000365543,50000,0,0,3000,,3000
2305791133,10,0000367262,0,0,0,4500,,0
2305792227,10,0000369027,0,0,0,8000,,0
2305792727,10,0000369027,0,0,0,8000,,0
2305793358,10,0000369027,0,0,0,8000,,0
2305793620,10,0000367222,30000,0,0,2500,,2500
2305794064,10,0000368091,0,0,0,6000,,3000
2305794075,10,0000368091,0,0,0,6000,,3000
2305794479,10,0000368525,0,0,0,8000,,0
2305794485,10,0000369106,50000,0,0,3000,,3000
2305794534,10,0000369106,50000,0,0,3000,,3000
2305794562,10,0000369106,50000,0,0,3000,,3000
2305794617,10,0000369106,50000,0,0,3000,,3000
2305794629,10,0000369106,50000,0,0,3000,,3000
2305794662,10,0000367523,30000,0,0,2500,,2500
2305794668,10,0000367523,30000,0,0,2500,,2500
2305794675,10,0000369106,50000,0,0,3000,,3000
2305794701,10,0000369106,50000,0,0,3000,,3000
2305794725,10,0000369106,50000,0,0,3000,,3000
2305794759,10,0000369106,50000,0,0,3000,,3000
2305794927,10,0000369106,50000,0,0,3000,,3000
2305794945,10,0000369106,50000,0,0,3000,,3000
2305794953,10,0000369106,50000,0,0,3000,,3000
2305794965,10,0000369106,50000,0,0,3000,,3000
2305794992,10,0000000001,40000,0,0,3000,,3000
2305794993,10,0000000001,40000,0,0,3000,,3000
2305795018,10,0000000001,40000,0,0,3000,,3000
2305795037,10,0000000001,40000,0,0,3000,,3000
2305795049,10,0000369109,70000,0,0,3500,,3500
2305795050,10,0000369109,70000,0,0,3500,,3500
2305795061,10,0000369135,0,0,0,5000,,5000
2305795226,10,0000369027,0,0,0,8000,,0
2305795702,10,0000369027,0,0,0,8000,,0
2305795834,10,0000369027,0,0,0,8000,,0
2305795846,10,0000369027,0,0,0,8000,,0
2305795951,10,0000369027,0,0,0,8000,,0
2305795957,10,0000369027,0,0,0,8000,,0
2305796148,10,0000369027,0,0,0,8000,,0
2305796150,10,0000369027,0,0,0,8000,,0
2305796151,10,0000369027,0,0,0,8000,,0
2305796153,10,0000369027,0,0,0,8000,,0
2305796154,10,0000369027,0,0,0,8000,,0
2305796364,10,0000369027,0,0,0,8000,,0
2305796407,10,0000369027,0,0,0,8000,,0
2305796431,10,0000369027,0,0,0,8000,,0
2305796591,10,0000367523,30000,0,0,2500,,2500
2305796661,10,0000365661,50000,0,0,3000,,3000
2305796699,10,0000367523,30000,0,0,2500,,2500
2305796701,10,0000367523,30000,0,0,2500,,2500
2305796825,10,0000000001,40000,0,0,3000,,3000
2305796826,10,0000000001,40000,0,0,3000,,3000
2305797129,10,0000368594,9900,0,0,3000,,3000
2305797437,10,0000369072,0,0,0,8000,,0
2305797619,10,0000000001,40000,0,0,3000,,3000
2305797631,10,0000368893,70000,0,0,3000,,3000
2305797778,10,0000369106,50000,0,0,3000,,3000
2305797779,10,0000369106,50000,0,0,3000,,3000
2305797780,10,0000369106,50000,0,0,3000,,3000
2305797781,10,0000369106,50000,0,0,3000,,3000
2305797782,10,0000369106,50000,0,0,3000,,3000
2305797783,10,0000369106,50000,0,0,3000,,3000
2305797808,10,0000369106,50000,0,0,3000,,3000
2305797810,10,0000369106,50000,0,0,3000,,3000
2305797812,10,0000369106,50000,0,0,3000,,3000
2305797815,10,0000369106,50000,0,0,3000,,3000
2305797818,10,0000369106,50000,0,0,3000,,3000
2305797874,10,0000368893,70000,0,0,3000,,3000
2305797884,10,0000368184,50000,0,0,6000,,3000
2305798004,10,0000368525,0,0,0,8000,,0
2305798005,10,0000368525,0,0,0,8000,,0
2305798029,10,0000368525,0,0,0,8000,,0
2305798042,10,0000369106,50000,0,0,3000,,3000
2305798043,10,0000369106,50000,0,0,3000,,3000
2305798081,10,0000000001,40000,0,0,3000,,3000
2305798098,10,0000368185,50000,0,0,3000,,3000
2305798206,10,0000368085,30000,0,0,2000,,3000
2305798208,10,0000368085,30000,0,0,2000,,3000
2305798475,10,0000368658,20,0,0,4000,,4000
2305798900,10,0000369027,0,0,0,8000,,0
2305798943,10,0000369027,0,0,0,8000,,0
2305798944,10,0000369027,0,0,0,8000,,0
2305798955,10,0000369027,0,0,0,8000,,0
2305798956,10,0000369027,0,0,0,8000,,0
2305799065,10,0000369033,30000,0,0,3000,,3000
2305799066,10,0000369033,30000,0,0,3000,,3000
2305799190,10,0000369027,0,0,0,8000,,0
2305799191,10,0000369027,0,0,0,8000,,0
2305799215,10,0000369027,0,0,0,8000,,0
2305799228,10,0000369027,0,0,0,8000,,0
2305799232,10,0000369027,0,0,0,8000,,0
2305799233,10,0000369027,0,0,0,8000,,0
2305799265,10,0000369027,0,0,0,8000,,0
2305799269,10,0000369027,0,0,0,8000,,0
2305799282,10,0000369027,0,0,0,8000,,0
2305799284,10,0000369027,0,0,0,8000,,0
2305799286,10,0000369027,0,0,0,8000,,0
2305799289,10,0000369027,0,0,0,8000,,0
2305799293,10,0000369027,0,0,0,8000,,0
2305799294,10,0000368103,300000,0,0,3000,,3000
2305799295,10,0000369027,0,0,0,8000,,0
2305799299,10,0000369027,0,0,0,8000,,0
2305799300,10,0000369027,0,0,0,8000,,0
2305799301,10,0000369027,0,0,0,8000,,0
2305799302,10,0000369027,0,0,0,8000,,0
2305799303,10,0000369027,0,0,0,8000,,0
2305799309,10,0000369027,0,0,0,8000,,0
2305799311,10,0000369027,0,0,0,8000,,0
2305799312,10,0000369027,0,0,0,8000,,0
2305799319,10,0000369027,0,0,0,8000,,0
2305799321,10,0000369027,0,0,0,8000,,0
2305799324,10,0000369027,0,0,0,8000,,0
2305799325,10,0000369027,0,0,0,8000,,0
2305799343,10,0000369027,0,0,0,8000,,0
2305799349,10,0000369027,0,0,0,8000,,0
2305799350,10,0000369027,0,0,0,8000,,0
2305799353,10,0000369027,0,0,0,8000,,0
2305799355,10,0000369027,0,0,0,8000,,0
2305799359,10,0000369027,0,0,0,8000,,0
2305799374,10,0000369027,0,0,0,8000,,0
2305799375,10,0000369027,0,0,0,8000,,0
2305799377,10,0000369027,0,0,0,8000,,0
2305799379,10,0000369027,0,0,0,8000,,0
2305799452,10,0000369027,0,0,0,8000,,0
2305799474,10,0000369027,0,0,0,8000,,0
2305799477,10,0000369027,0,0,0,8000,,0
2305799479,10,0000369027,0,0,0,8000,,0
2305799480,10,0000369027,0,0,0,8000,,0
2305799486,10,0000369027,0,0,0,8000,,0
2305799489,10,0000369027,0,0,0,8000,,0
2305799491,10,0000369027,0,0,0,8000,,0
2305799534,50,0000368506,0,0,0,15000,,0
2305799537,10,0000368031,0,0,0,6000,,0
2305799538,10,0000368031,0,0,0,6000,,0
2305799542,10,0000368031,0,0,0,6000,,0
2305799568,10,0000000001,40000,0,0,3000,,3000
2305799569,10,0000000001,40000,0,0,3000,,3000
2305799575,50,0000368506,0,0,0,15000,,0
2305799825,10,0000364622,1,0,0,3000,,3000
2305799879,10,0000367767,39900,0,0,2500,,2500
2305800187,10,0000368526,10000,0,0,4000,,4000
2305800261,10,0000367767,39900,0,0,2500,,2500
2305800266,10,0000367767,39900,0,0,2500,,2500
2305800268,10,0000367767,39900,0,0,2500,,2500
2305800281,10,0000367767,39900,0,0,2500,,2500
2305800289,10,0000367767,39900,0,0,2500,,2500
2305800292,10,0000367767,39900,0,0,2500,,2500
2305800294,10,0000367767,39900,0,0,2500,,2500
2305800295,10,0000369072,0,0,0,8000,,0
2305800298,10,0000367767,39900,0,0,2500,,2500
2305800307,10,0000367767,39900,0,0,2500,,2500
2305800308,10,0000367767,39900,0,0,2500,,2500
2305800310,10,0000367767,39900,0,0,2500,,2500
2305800311,10,0000367767,39900,0,0,2500,,2500
2305800317,10,0000367767,39900,0,0,2500,,2500
2305800325,10,0000367767,39900,0,0,2500,,2500
2305800328,10,0000367767,39900,0,0,2500,,2500
2305800335,10,0000367767,39900,0,0,2500,,2500
2305800387,10,0000369133,30000,0,0,3000,,3000
2305800423,10,0000369133,30000,0,0,3000,,3000
2305800434,10,0000368347,50000,0,0,6000,,3000
2305800440,10,0000000001,40000,0,0,3000,,3000
2305800450,10,0000369133,30000,0,0,3000,,3000
2305800451,10,0000369133,30000,0,0,3000,,3000
2305800452,10,0000369133,30000,0,0,3000,,3000
2305800453,10,0000369133,30000,0,0,3000,,3000
2305800454,10,0000369133,30000,0,0,3000,,3000
2305800455,10,0000369133,30000,0,0,3000,,3000
2305800456,10,0000369133,30000,0,0,3000,,3000
2305800459,10,0000369133,30000,0,0,3000,,3000
2305800462,10,0000369133,30000,0,0,3000,,3000
2305800464,10,0000369133,30000,0,0,3000,,3000
2305800466,10,0000369133,30000,0,0,3000,,3000
2305800468,10,0000369133,30000,0,0,3000,,3000
2305800470,10,0000369133,30000,0,0,3000,,3000
2305800471,10,0000369133,30000,0,0,3000,,3000
2305800473,10,0000369133,30000,0,0,3000,,3000
2305800475,10,0000369133,30000,0,0,3000,,3000
2305800478,10,0000369133,30000,0,0,3000,,3000
2305800480,10,0000369133,30000,0,0,3000,,3000
2305800481,10,0000369133,30000,0,0,3000,,3000
2305800483,10,0000369133,30000,0,0,3000,,3000
2305800485,10,0000369133,30000,0,0,3000,,3000
2305800487,10,0000369133,30000,0,0,3000,,3000
2305800491,10,0000369133,30000,0,0,3000,,3000
2305800492,10,0000369133,30000,0,0,3000,,3000
2305800494,10,0000369133,30000,0,0,3000,,3000
2305800495,10,0000369133,30000,0,0,3000,,3000
2305800496,10,0000369133,30000,0,0,3000,,3000
2305800497,10,0000368347,50000,0,0,6000,,3000
2305800498,10,0000369133,30000,0,0,3000,,3000
2305800500,10,0000369133,30000,0,0,3000,,3000
2305800502,10,0000369133,30000,0,0,3000,,3000
2305800503,10,0000369133,30000,0,0,3000,,3000
2305800504,10,0000369133,30000,0,0,3000,,3000
2305800505,10,0000369133,30000,0,0,3000,,3000
2305800506,10,0000369133,30000,0,0,3000,,3000
2305800507,10,0000369133,30000,0,0,3000,,3000
2305800508,10,0000369133,30000,0,0,3000,,3000
2305800509,10,0000369133,30000,0,0,3000,,3000
2305800511,10,0000369133,30000,0,0,3000,,3000
2305800512,10,0000369133,30000,0,0,3000,,3000
2305800513,10,0000369133,30000,0,0,3000,,3000
2305800544,10,0000368347,50000,0,0,6000,,3000
2305800557,10,0000368347,50000,0,0,6000,,3000
2305800562,10,0000369133,30000,0,0,3000,,3000
2305800563,10,0000369133,30000,0,0,3000,,3000
2305800565,10,0000369133,30000,0,0,3000,,3000
2305800566,10,0000369133,30000,0,0,3000,,3000
2305800568,10,0000369133,30000,0,0,3000,,3000
2305800570,10,0000369133,30000,0,0,3000,,3000
2305800571,10,0000369133,30000,0,0,3000,,3000
2305800572,10,0000369133,30000,0,0,3000,,3000
2305800573,10,0000369133,30000,0,0,3000,,3000
2305800574,10,0000369133,30000,0,0,3000,,3000
2305800575,10,0000368031,0,0,0,6000,,0
2305800576,10,0000369133,30000,0,0,3000,,3000
2305800577,10,0000369133,30000,0,0,3000,,3000
2305800579,10,0000369133,30000,0,0,3000,,3000
2305800580,10,0000369133,30000,0,0,3000,,3000
2305800581,10,0000369133,30000,0,0,3000,,3000
2305800598,10,0000368031,0,0,0,6000,,0
2305800602,10,0000369133,30000,0,0,3000,,3000
2305800609,10,0000369133,30000,0,0,3000,,3000
2305800610,10,0000369133,30000,0,0,3000,,3000
2305800612,10,0000369133,30000,0,0,3000,,3000
2305800613,10,0000369133,30000,0,0,3000,,3000
2305800614,10,0000369133,30000,0,0,3000,,3000
2305800615,10,0000369133,30000,0,0,3000,,3000
2305800616,10,0000369133,30000,0,0,3000,,3000
2305800617,10,0000369133,30000,0,0,3000,,3000
2305800619,10,0000369133,30000,0,0,3000,,3000
2305800639,10,0000369133,30000,0,0,3000,,3000
2305800641,10,0000369133,30000,0,0,3000,,3000
2305800642,10,0000369133,30000,0,0,3000,,3000
2305800643,10,0000369133,30000,0,0,3000,,3000
2305800644,10,0000369133,30000,0,0,3000,,3000
2305800645,10,0000369133,30000,0,0,3000,,3000
2305800647,10,0000369133,30000,0,0,3000,,3000
2305800648,10,0000369133,30000,0,0,3000,,3000
2305800649,10,0000369133,30000,0,0,3000,,3000
2305800650,10,0000369133,30000,0,0,3000,,3000
2305800651,10,0000369133,30000,0,0,3000,,3000
2305800652,10,0000369133,30000,0,0,3000,,3000
2305800653,10,0000369133,30000,0,0,3000,,3000
2305800654,10,0000369133,30000,0,0,3000,,3000
2305800655,10,0000369133,30000,0,0,3000,,3000
2305800657,10,0000369133,30000,0,0,3000,,3000
2305800660,10,0000369133,30000,0,0,3000,,3000
2305800661,10,0000369133,30000,0,0,3000,,3000
2305800662,10,0000369133,30000,0,0,3000,,3000
2305800663,10,0000369133,30000,0,0,3000,,3000
2305800664,10,0000369133,30000,0,0,3000,,3000
2305800674,10,0000367649,30000,0,0,3000,,3000
2305800833,10,0000368643,1,0,0,5000,,5000
2305800948,10,0000368404,30000,0,0,2500,,2500
2305800991,10,0000368404,30000,0,0,2500,,2500
2305801034,10,0000368404,30000,0,0,2500,,2500
2305801040,10,0000367262,0,0,0,4500,,0
2305801052,10,0000368643,1,0,0,5000,,5000
2305801103,10,0000369027,0,0,0,8000,,0
2305801104,10,0000369027,0,0,0,8000,,0
2305801111,10,0000369027,0,0,0,8000,,0
2305801118,10,0000369027,0,0,0,8000,,0
2305801125,10,0000369027,0,0,0,8000,,0
2305801197,10,0000369027,0,0,0,8000,,0
2305801293,10,0000369027,0,0,0,8000,,0
2305801582,10,0000369027,0,0,0,8000,,0
2305801821,10,0000369027,0,0,0,8000,,0
2305801900,10,0000367649,30000,0,0,3000,,3000
2305801903,10,0000367649,30000,0,0,3000,,3000
2305801909,10,0000367649,30000,0,0,3000,,3000
2305801910,10,0000367649,30000,0,0,3000,,3000
2305801912,10,0000367649,30000,0,0,3000,,3000
2305801914,10,0000367649,30000,0,0,3000,,3000
2305801916,10,0000367649,30000,0,0,3000,,3000
2305801961,10,0000369072,0,0,0,8000,,0
2305801990,10,0000369072,0,0,0,8000,,0
2305802085,10,0000369072,0,0,0,8000,,0
2305802137,10,0000368488,50000,0,0,3000,,3000
2305802145,10,0000368487,100000,0,0,3000,,3000
2305802146,10,0000368487,100000,0,0,3000,,3000
2305802213,10,0000368525,0,0,0,8000,,0
2305802983,10,0000000001,40000,0,0,3000,,3000
